95 2579
value,weight
17,58
53,14
5,6
7,94
24,99
12,76
66,43
61,18
53,68
8,49
51,49
23,24
46,87
33,66
35,85
37,60
17,22
82,13
92,37
69,64
35,61
6,45
47,56
53,76
28,89
48,91
52,62
5,11
70,99
68,36
74,77
59,33
78,45
73,36
75,50
49,93
36,79
91,35
32,23
86,1
60,12
42,61
56,57
90,64
52,35
22,94
9,93
33,55
28,98
67,76
24,24
75,91
19,8
81,81
40,39
37,100
85,90
3,35
69,87
76,41
62,30
39,47
16,1
30,42
74,41
43,13
35,39
25,24
18,19
44,89
36,28
65,90
79,57
83,68
82,2
58,63
31,33
61,97
77,6
61,35
22,29
98,33
62,99
42,82
37,45
60,39
44,79
79,96
94,26
15,83
41,68
9,51
64,81
13,92
19,60
