100 2624
value,weight
66,83
77,62
33,30
35,65
79,66
2,26
34,32
38,44
48,76
54,39
19,61
95,11
44,6
57,93
51,60
45,46
11,43
90,71
42,77
39,25
7,36
49,100
35,76
60,12
72,80
73,41
67,91
10,15
64,2
58,18
98,40
53,28
6,60
13,3
98,87
24,81
61,93
11,14
96,60
58,76
19,12
34,64
93,91
11,43
2,73
71,58
22,8
97,63
6,89
52,30
84,70
75,48
7,25
66,59
52,54
69,34
18,40
32,58
47,20
97,1
87,70
6,73
67,3
35,6
78,56
42,84
40,37
69,45
11,60
73,94
34,97
79,13
57,90
67,95
71,84
74,94
46,53
10,16
31,67
35,63
4,69
94,72
20,52
75,9
97,68
1,83
100,22
84,8
96,81
1,96
68,33
50,59
54,67
34,56
63,68
98,41
71,7
25,97
96,10
35,81
