100 2403
value,weight
7,68
87,55
100,30
18,90
41,47
63,12
45,82
39,5
53,70
86,6
20,7
20,28
42,83
88,89
94,50
100,17
27,84
13,33
69,69
63,95
46,54
63,6
53,28
36,53
14,100
78,6
37,18
98,24
6,88
61,49
60,24
1,56
84,40
75,8
14,83
57,37
46,33
73,72
28,91
29,50
59,35
17,29
85,72
12,17
59,90
76,14
97,37
55,20
35,16
47,42
45,18
73,57
77,4
43,94
49,65
12,44
85,92
64,71
31,65
67,76
64,67
64,37
78,78
46,50
85,92
29,65
94,1
44,4
70,47
61,20
59,98
36,38
24,72
6,73
50,58
83,15
46,30
8,18
39,60
34,40
41,63
85,56
43,50
100,50
90,92
70,17
7,19
6,10
16,83
1,95
95,34
5,2
100,13
5,68
79,70
74,41
18,73
4,24
97,58
38,27
