95 2367
value,weight
47,4
65,64
2,17
67,34
63,80
39,73
58,96
81,92
84,74
1,17
1,24
66,81
9,74
22,58
47,78
12,90
21,44
67,41
31,12
37,83
26,11
59,11
44,15
96,21
15,14
44,89
26,84
41,12
23,36
51,73
98,40
91,100
82,75
27,98
33,53
79,66
76,11
25,65
88,97
18,15
64,82
94,51
30,3
64,7
3,85
99,99
73,17
95,12
10,63
72,84
18,64
15,31
16,4
40,81
93,15
76,48
86,23
6,34
12,1
26,73
78,76
9,52
94,16
96,70
14,73
49,15
18,35
27,54
90,83
41,64
77,34
15,19
89,56
26,83
33,75
58,69
66,88
87,64
46,39
64,35
62,74
23,41
93,46
28,94
39,5
33,39
75,43
48,48
3,53
35,20
47,3
23,69
44,17
46,16
66,67
