95 2620
value,weight
86,99
59,13
33,89
92,38
74,63
94,61
47,98
83,55
26,16
10,30
6,63
17,51
75,73
55,43
35,9
90,55
4,88
28,39
77,22
82,75
7,34
65,8
21,49
75,96
71,76
96,14
53,81
49,93
60,42
93,96
94,3
13,86
81,20
67,47
55,55
23,10
81,63
23,19
28,94
48,78
4,58
37,58
20,49
64,44
51,40
97,85
55,16
29,19
63,86
75,96
40,30
10,59
13,36
100,78
96,70
63,24
30,70
43,57
42,28
90,35
25,83
35,12
70,81
33,30
49,14
37,92
79,91
12,13
56,87
13,85
96,61
42,48
84,18
46,29
4,15
56,83
13,73
62,91
8,54
79,69
73,100
95,66
77,90
97,63
76,41
91,58
45,61
93,15
68,73
13,89
93,37
71,99
52,71
86,18
32,49
