95 2684
value,weight
16,32
88,82
7,90
92,58
32,81
15,30
60,75
36,74
51,38
95,83
90,15
22,99
3,41
18,50
15,40
65,49
59,90
66,100
56,63
52,26
85,1
47,27
44,55
54,85
24,30
60,85
62,79
42,89
55,87
36,44
30,5
60,30
8,98
93,38
79,17
45,56
10,2
82,77
78,76
81,74
33,67
66,44
40,27
62,54
11,75
30,1
54,71
32,53
50,48
60,78
34,91
37,84
29,59
94,58
58,100
41,54
10,34
78,48
71,1
29,46
92,26
70,82
79,75
56,97
89,17
54,52
1,64
43,29
38,10
60,85
35,77
74,67
58,14
49,54
15,75
44,90
49,24
47,45
50,7
12,56
22,11
59,95
36,99
93,61
41,99
94,88
67,52
79,76
8,100
12,32
73,60
87,49
34,25
83,22
92,90
