100 2516
value,weight
26,97
85,65
71,7
36,74
61,58
60,73
100,34
83,4
26,69
28,77
2,38
37,11
55,17
94,50
43,82
12,55
74,64
26,23
16,87
6,49
81,55
67,82
46,96
37,42
51,3
6,40
98,95
64,56
41,70
73,52
88,94
28,51
96,51
1,77
19,30
49,53
72,3
50,99
100,11
95,33
61,82
90,77
56,61
48,92
82,79
10,12
2,8
89,19
85,14
61,100
53,48
91,30
21,12
20,4
17,93
81,9
40,48
26,85
2,39
2,13
37,26
73,61
23,21
77,17
97,15
19,55
94,21
96,11
86,76
41,98
31,20
18,44
1,40
70,92
62,98
99,6
91,92
59,44
93,54
74,99
38,63
68,57
10,46
66,49
28,91
55,51
20,6
71,65
87,56
85,10
75,18
89,60
94,60
89,13
11,69
96,97
98,48
17,1
60,87
40,44
