100 2291
value,weight
100,80
49,29
80,41
78,84
89,6
32,49
38,55
62,57
93,12
73,40
86,80
6,29
37,53
57,29
5,92
7,66
83,5
16,70
80,2
24,5
55,19
19,78
83,58
90,19
95,78
52,13
8,89
92,77
42,43
3,100
19,26
54,19
58,58
6,6
60,43
23,82
94,9
10,47
44,84
49,61
15,4
17,12
94,60
72,37
28,10
85,7
56,70
60,6
31,87
30,31
92,57
5,97
11,85
42,38
2,21
51,97
68,12
10,46
81,34
18,51
83,35
61,19
99,21
61,29
22,57
92,16
76,13
80,88
38,99
88,63
75,42
51,13
29,93
40,21
5,97
58,6
69,55
88,86
6,74
28,47
25,75
52,93
77,35
64,79
97,3
48,43
5,34
26,11
45,59
17,25
4,55
34,14
97,12
52,77
75,42
32,30
85,67
27,19
68,27
39,54
