90 2154
value,weight
13,80
11,52
62,15
66,48
67,4
26,86
17,13
64,1
68,24
86,49
84,11
98,27
43,1
66,64
39,89
39,99
59,57
96,37
41,28
83,71
19,65
11,34
14,83
98,27
82,37
56,10
98,72
98,39
6,24
79,94
4,50
3,27
8,74
47,3
44,67
57,55
24,49
67,70
12,42
57,45
1,65
81,15
69,35
27,47
14,21
21,33
16,32
69,82
26,37
60,53
90,83
65,85
52,45
19,99
35,40
78,41
87,75
39,86
98,56
46,75
31,55
22,45
17,84
82,3
41,46
24,99
83,17
10,34
22,17
18,48
71,75
98,43
63,28
61,36
22,49
86,5
35,34
4,50
70,64
30,50
66,15
40,26
62,49
85,15
22,61
81,53
41,83
41,70
25,95
60,32
