85 1977
value,weight
19,30
4,80
72,24
40,92
12,33
30,55
99,44
24,79
9,51
17,10
10,54
42,61
70,68
34,4
74,7
59,43
11,51
22,11
35,25
94,90
97,61
57,17
58,28
91,28
72,97
42,33
77,97
70,12
75,3
4,5
94,26
17,48
50,92
19,64
90,26
17,85
20,21
75,45
66,11
9,30
71,43
16,60
7,82
72,79
50,28
94,42
69,50
89,66
42,68
49,5
39,40
19,4
36,41
60,6
29,49
19,92
94,47
48,22
84,32
8,58
78,74
11,81
25,34
27,10
66,59
85,86
20,100
74,42
96,54
39,5
21,19
92,85
82,43
14,96
10,4
68,33
68,43
40,38
57,35
84,66
96,99
62,80
90,35
88,24
46,54
