100 2508
value,weight
83,34
27,95
80,13
72,99
73,79
92,21
33,76
29,67
46,70
80,37
88,49
85,93
14,20
6,66
95,17
65,14
53,51
30,48
14,24
28,29
77,72
2,82
3,5
63,51
64,37
35,88
53,49
54,67
68,56
46,60
6,7
37,97
80,13
32,9
52,6
93,53
45,54
83,54
72,89
52,12
44,91
20,41
96,46
56,32
75,99
68,39
41,80
84,42
72,32
35,29
42,35
64,16
58,48
52,79
28,97
75,50
14,89
41,36
48,12
40,85
80,66
77,59
46,70
23,41
67,63
51,99
96,56
98,21
45,98
70,88
60,24
13,28
90,13
2,82
69,1
28,100
37,40
80,6
16,85
50,79
84,21
16,31
38,89
35,93
34,44
78,5
79,21
64,47
26,22
41,70
38,3
42,83
71,16
37,42
44,49
28,57
90,14
4,90
43,33
99,26
