95 2363
value,weight
43,30
27,53
26,70
17,40
35,99
84,2
95,55
96,3
97,14
63,33
63,71
85,45
36,20
3,20
75,11
31,71
78,89
95,15
94,60
64,87
44,62
56,30
6,65
6,64
43,44
31,77
38,27
56,79
67,66
47,18
33,53
10,25
53,45
14,10
12,8
21,24
5,20
44,28
96,49
91,33
91,49
94,83
78,51
76,53
56,6
3,92
28,14
36,73
71,95
6,58
19,56
82,92
46,4
29,22
35,34
7,36
65,64
98,55
70,74
44,66
98,42
2,43
40,8
63,15
34,41
11,89
5,37
34,48
42,93
92,16
33,39
41,82
20,62
79,34
20,25
95,59
77,72
3,69
33,96
18,4
26,96
88,64
53,96
23,74
43,4
25,14
82,79
100,76
79,68
86,39
92,44
56,98
65,14
43,94
20,100
