100 2508
value,weight
46,60
47,13
48,70
11,44
92,84
59,44
46,5
20,66
82,70
36,53
70,79
69,66
72,68
100,83
47,93
80,10
24,27
21,72
63,51
82,58
65,79
28,19
50,24
83,7
86,10
93,55
10,57
69,71
67,39
45,52
66,20
99,32
26,88
68,72
49,95
89,92
28,1
94,31
84,18
59,85
10,53
79,6
43,22
71,93
20,31
1,35
87,79
54,61
92,61
61,90
90,86
88,36
22,89
42,63
94,47
84,89
29,32
81,99
49,64
11,9
81,72
17,86
52,6
16,12
49,55
48,87
62,25
41,8
37,45
69,44
89,74
20,65
94,14
34,49
54,48
81,30
13,42
22,69
43,3
91,15
96,39
60,9
13,23
43,27
59,22
55,79
6,7
97,56
90,24
33,48
33,86
43,85
74,43
73,82
94,96
10,90
6,41
1,11
35,3
95,88
