85 2162
value,weight
71,27
83,92
92,57
32,37
53,42
39,15
86,28
18,54
60,44
12,31
41,88
45,60
24,49
29,32
75,23
72,62
91,13
32,86
44,98
13,26
42,41
72,93
54,9
36,8
31,49
79,47
66,88
66,34
15,74
48,90
78,11
37,96
79,49
85,86
55,35
63,48
86,40
29,87
4,85
59,98
68,13
76,99
89,84
38,62
9,70
47,29
66,18
56,92
28,17
14,49
62,24
27,44
20,69
5,43
57,36
51,24
30,25
66,34
20,16
49,18
88,51
56,98
87,35
32,9
36,36
67,58
38,8
14,28
31,89
25,12
70,68
46,53
21,16
2,59
45,85
92,83
37,27
41,61
13,95
38,52
91,10
47,69
46,55
89,99
27,71
