95 2369
value,weight
4,5
31,50
97,92
82,78
61,69
98,74
18,23
55,19
62,26
54,93
10,34
91,94
43,87
78,3
30,39
19,62
26,67
4,60
11,95
49,30
1,6
70,7
94,37
32,93
47,35
66,42
91,17
48,91
9,5
81,92
53,16
61,62
53,53
66,61
39,42
24,40
71,85
40,55
29,42
63,66
80,18
80,16
99,73
20,73
44,39
22,20
31,77
9,6
50,14
42,27
80,15
69,77
21,49
80,96
88,66
92,19
93,39
35,44
37,11
80,43
100,2
47,7
9,30
48,86
72,22
72,74
11,71
77,68
9,80
8,27
43,54
35,56
79,39
21,18
35,27
35,61
49,81
80,39
74,76
66,9
93,51
87,80
85,55
98,47
19,65
31,83
28,45
98,53
37,78
5,52
68,68
89,100
31,53
8,39
9,74
