85 2217
value,weight
29,28
21,70
21,66
68,21
49,86
28,84
55,75
9,54
89,27
54,31
48,100
88,36
42,47
17,89
67,56
97,71
52,49
18,75
83,74
12,2
35,50
75,75
69,29
88,72
72,14
95,65
23,17
88,60
69,69
44,59
91,9
95,58
27,60
48,44
23,44
55,69
78,46
65,5
45,84
49,99
74,11
85,14
36,23
6,74
46,6
68,82
25,86
9,78
90,10
2,33
52,28
17,79
28,47
54,85
1,47
53,20
92,77
83,45
94,32
20,62
7,20
93,99
83,99
98,84
94,49
74,34
67,1
89,17
78,18
81,92
93,27
44,99
79,86
5,58
58,37
16,36
92,38
18,14
38,73
34,82
51,37
44,75
86,59
6,91
11,1
