100 2648
value,weight
5,26
4,93
96,2
70,73
92,87
6,57
12,3
71,32
22,30
81,84
49,5
53,14
25,37
64,88
98,44
21,100
16,60
9,97
28,11
48,25
65,2
60,50
83,82
70,14
38,58
73,72
96,31
89,8
17,100
65,51
66,80
16,75
42,96
87,61
51,75
31,24
36,31
85,86
83,93
93,76
83,84
93,18
76,52
97,74
40,29
82,38
42,73
72,69
81,90
13,66
31,13
55,6
73,79
96,45
34,40
30,57
82,70
52,94
5,24
95,56
26,49
49,2
93,44
89,37
6,14
43,1
32,77
14,23
9,61
42,35
18,92
37,87
63,75
95,99
42,6
21,70
69,21
5,37
17,54
76,82
63,84
23,43
22,1
54,42
49,20
64,83
6,82
85,79
96,88
52,91
8,92
87,64
49,98
13,92
92,1
63,25
61,18
91,24
41,92
33,1
