85 2104
value,weight
81,44
91,29
4,19
88,23
43,76
65,53
37,93
63,32
93,96
100,69
69,93
46,97
41,51
56,67
59,39
8,42
48,53
53,40
31,31
4,65
71,14
64,47
9,30
53,91
52,9
30,61
92,50
28,58
70,13
31,49
99,96
92,82
1,9
33,37
99,72
87,40
61,80
69,22
70,100
66,96
49,53
31,36
51,11
84,95
16,7
56,40
78,7
76,98
80,48
37,6
34,33
68,57
16,67
94,43
71,12
60,13
87,48
8,18
90,26
10,47
98,52
92,82
91,16
28,57
90,76
51,86
16,39
25,22
29,83
76,5
41,73
12,12
71,69
36,56
44,10
65,55
77,100
38,53
18,23
77,66
71,20
53,90
54,47
11,63
50,21
