95 2285
value,weight
59,69
27,38
14,57
60,60
87,44
65,71
53,42
49,10
92,10
100,74
60,89
86,40
38,61
53,46
79,55
68,21
62,16
7,88
45,67
86,10
20,41
26,86
94,15
11,68
15,31
31,77
22,68
1,73
43,98
90,17
25,68
83,82
99,23
6,76
69,79
18,8
26,36
56,33
81,63
86,18
24,62
31,49
76,37
57,97
76,20
14,55
63,16
56,69
82,96
39,2
19,36
23,15
4,74
98,53
92,28
89,78
63,27
99,30
63,56
88,48
49,88
25,29
8,8
75,18
58,86
57,36
66,90
53,93
30,5
86,21
94,19
15,17
62,65
41,45
44,23
51,63
73,49
65,7
92,84
84,78
73,2
40,64
74,68
22,13
2,15
85,34
60,94
85,31
47,55
67,44
34,86
9,2
94,56
94,71
24,36
