90 2585
value,weight
48,43
62,49
31,95
42,39
84,76
24,65
96,75
25,84
31,22
79,41
97,57
81,62
35,67
1,54
30,12
27,71
49,67
63,49
94,95
96,72
34,24
67,82
69,43
88,77
85,67
100,63
34,85
13,4
15,67
33,43
32,80
63,94
55,62
69,88
53,22
26,60
67,37
18,90
32,71
1,35
68,60
39,47
25,81
10,50
35,32
68,7
86,87
46,35
77,5
42,93
21,66
5,81
97,48
91,86
1,45
33,98
1,90
36,7
49,49
26,35
79,92
53,31
23,55
49,78
60,86
41,91
53,53
18,79
98,4
79,81
51,69
96,35
52,97
20,51
66,88
52,50
50,17
67,85
46,73
28,22
17,79
100,15
34,65
20,56
91,76
36,14
97,70
67,42
70,18
26,8
