90 2397
value,weight
5,46
51,38
56,72
37,58
91,6
61,5
29,31
100,61
82,28
90,56
10,96
81,36
5,61
34,34
38,89
87,100
41,38
3,23
38,15
59,34
45,2
4,64
53,11
40,75
30,68
99,53
57,94
40,33
18,70
81,51
83,18
39,27
66,41
100,72
49,55
85,16
10,87
58,100
19,55
91,35
47,90
34,89
90,31
84,46
69,54
59,81
3,20
5,24
76,40
2,45
24,71
31,17
18,12
70,82
74,83
25,83
67,68
69,31
81,80
48,28
66,32
13,87
54,83
14,26
30,91
43,94
10,84
95,82
93,99
88,62
29,80
98,47
32,95
87,30
45,90
5,44
56,37
92,9
1,37
78,19
62,44
63,29
71,45
84,84
81,88
42,54
63,23
65,83
39,54
64,34
