100 2585
value,weight
100,85
63,94
77,85
70,23
50,39
55,23
61,39
47,29
68,74
20,41
98,45
99,92
16,85
9,4
65,10
37,31
77,60
11,7
34,91
42,7
94,38
31,42
94,12
2,83
70,85
7,37
13,18
18,81
95,70
41,4
80,61
81,10
65,95
75,83
5,54
40,4
70,10
32,7
41,57
98,67
86,14
65,100
69,35
75,11
87,14
62,47
86,43
85,65
93,83
34,75
21,74
69,59
93,89
90,14
9,62
74,41
44,47
69,82
3,98
9,73
60,73
33,16
52,39
53,87
86,88
24,62
84,39
12,53
16,91
35,28
96,38
68,50
44,14
55,91
87,74
56,21
10,60
14,91
76,98
8,13
68,21
45,72
98,76
71,65
48,61
59,92
26,37
82,97
5,91
94,19
41,51
53,25
98,18
97,64
35,5
99,67
18,26
66,21
5,73
84,56
