90 2329
value,weight
2,100
32,36
2,100
77,57
69,35
90,76
78,96
19,82
60,97
5,76
56,58
32,47
67,56
75,83
63,70
26,38
53,41
92,89
84,3
88,11
25,57
41,59
90,16
13,21
20,23
18,9
16,93
71,7
95,7
65,71
18,97
6,28
2,38
7,40
60,59
24,39
23,9
70,64
39,54
77,7
41,89
70,65
92,53
22,72
52,80
57,67
85,49
36,41
84,8
87,96
23,87
90,57
96,8
54,31
45,57
35,71
24,32
24,59
28,5
73,4
64,80
80,68
47,21
69,15
8,47
49,83
26,72
94,34
90,65
21,82
15,24
80,67
56,26
5,96
12,51
91,34
5,48
99,40
68,58
100,50
55,71
47,96
73,79
39,16
79,45
73,26
64,16
74,79
54,6
95,84
