100 2538
value,weight
12,93
62,79
17,87
47,74
48,4
99,75
1,96
73,21
8,77
9,94
59,51
70,91
54,7
98,30
71,15
38,60
37,82
90,46
27,69
54,13
92,42
79,58
82,9
13,29
11,61
93,42
32,5
21,21
47,18
46,17
22,3
38,58
19,86
80,56
65,92
60,66
12,82
19,40
10,44
54,61
31,73
42,63
4,78
7,42
53,33
49,20
61,98
77,62
79,96
2,29
64,18
60,76
17,21
74,31
8,11
23,30
86,88
34,21
45,64
6,6
59,33
80,55
24,74
67,2
89,51
27,85
58,3
3,95
79,4
74,44
7,96
80,21
91,5
87,40
17,56
44,96
61,53
11,46
13,73
87,24
67,10
11,75
31,84
69,24
95,74
20,41
20,20
63,39
89,86
28,20
65,51
82,73
29,40
3,93
89,81
9,72
44,51
79,20
32,69
58,84
