85 2066
value,weight
13,97
78,3
60,57
58,95
34,11
47,73
62,37
26,52
70,82
12,52
37,23
80,99
60,21
75,20
38,3
74,91
14,17
4,5
62,69
1,18
73,57
91,67
45,34
46,99
38,20
40,11
93,84
62,35
43,92
17,19
28,53
91,59
97,51
86,60
57,23
9,90
33,1
66,97
36,24
64,84
27,73
51,52
73,74
73,99
35,27
55,62
67,14
99,62
86,63
81,85
23,52
24,41
59,99
3,2
43,17
89,57
9,61
3,12
42,3
38,97
94,41
26,14
93,41
5,42
51,1
22,37
65,37
27,34
32,6
96,49
28,39
68,87
49,3
99,78
17,76
75,99
27,37
53,32
51,69
85,60
97,87
53,36
53,46
99,30
72,15
