95 2521
value,weight
33,40
81,66
99,1
100,27
95,50
44,14
22,13
50,85
69,90
87,77
62,64
67,61
100,16
61,89
73,67
9,96
94,37
52,23
94,27
74,57
84,35
97,18
78,90
82,79
59,51
3,59
42,3
92,76
25,83
20,95
57,7
69,86
51,68
12,39
17,87
10,88
76,98
9,1
1,71
33,44
15,15
61,56
96,6
53,11
90,34
69,41
56,56
32,27
1,99
60,41
18,72
89,39
97,78
12,80
25,77
36,89
72,14
32,83
60,72
53,80
77,78
47,77
47,41
7,70
70,31
52,24
14,29
92,77
33,61
6,42
80,35
77,100
20,81
78,88
13,98
81,56
87,26
82,22
61,47
12,38
6,90
28,14
40,37
58,10
11,93
40,52
59,100
30,89
44,10
52,8
59,53
18,21
82,34
73,57
87,6
