90 2266
value,weight
32,70
97,59
50,67
19,83
51,4
34,71
66,56
57,96
97,31
50,5
54,58
18,25
92,28
27,68
84,34
78,62
29,89
17,23
66,11
80,100
27,31
6,29
12,87
42,36
10,49
33,23
64,76
31,90
34,22
32,5
10,82
67,24
28,39
65,5
60,58
44,73
2,96
84,75
10,75
87,21
76,83
51,66
92,8
18,100
2,31
73,73
64,30
80,85
48,37
60,41
12,96
30,98
1,27
31,53
57,37
20,98
16,11
13,58
18,50
83,53
56,62
89,57
19,49
67,27
5,9
28,79
90,50
11,48
22,14
73,72
94,64
63,15
54,32
41,98
57,89
55,3
82,24
30,50
92,100
48,16
55,6
20,21
45,34
46,61
8,58
78,64
22,45
47,8
6,53
86,53
