90 2053
value,weight
70,23
42,92
91,73
5,38
8,21
39,20
13,63
32,67
38,42
57,9
30,85
8,4
99,23
87,17
20,19
41,37
71,42
46,10
14,58
10,4
42,33
18,32
10,62
71,30
31,3
30,68
52,68
91,74
83,88
49,3
37,86
74,13
97,44
70,64
14,21
75,72
88,91
84,17
98,65
60,5
56,64
22,18
56,69
71,100
32,2
47,65
87,9
41,26
72,85
20,61
60,65
82,25
4,23
33,86
73,92
19,7
95,82
60,56
9,92
4,2
58,45
12,44
64,46
52,37
97,68
55,8
81,50
20,10
17,33
64,70
94,55
37,52
28,93
97,24
67,76
53,61
88,30
71,16
66,19
9,98
43,44
87,7
79,84
2,48
65,89
62,6
67,50
83,62
21,41
56,25
