85 2192
value,weight
15,16
67,43
15,18
83,24
22,38
69,27
62,36
75,64
32,80
34,44
79,7
94,19
67,94
64,29
21,84
85,14
59,76
62,59
71,60
7,100
100,14
3,47
35,31
53,52
10,27
65,97
40,3
69,41
86,84
53,38
85,29
24,81
63,36
17,37
94,28
29,40
81,49
12,97
71,76
85,76
98,80
35,77
28,66
65,95
7,31
69,65
13,99
39,28
23,7
32,79
97,36
3,85
21,6
16,76
93,84
22,49
20,50
8,93
6,28
61,29
94,79
14,12
56,26
55,71
33,95
57,27
12,95
78,39
85,30
99,9
6,69
58,55
27,26
21,76
32,57
42,3
4,43
24,68
73,63
41,38
19,100
100,51
72,26
25,65
99,84
