85 2138
value,weight
91,97
22,93
36,5
21,83
86,65
5,52
60,47
19,58
46,83
78,7
74,23
81,60
50,12
80,49
16,87
22,85
45,11
57,98
6,5
53,8
57,24
84,99
29,51
4,49
26,18
98,38
41,67
7,78
66,7
5,57
13,42
65,35
37,71
65,12
41,88
64,76
65,99
46,85
61,15
2,36
46,7
79,30
31,12
67,94
32,80
69,32
40,47
35,22
32,36
93,3
29,34
32,95
61,2
26,79
33,78
56,93
39,20
16,42
16,54
81,57
34,67
32,84
67,15
21,29
67,9
46,67
11,100
77,100
68,66
51,83
68,60
5,50
23,28
27,46
58,49
3,47
22,54
18,71
36,51
42,23
71,20
79,11
5,61
19,72
48,21
