95 2391
value,weight
49,80
3,60
10,7
51,78
17,62
10,41
96,16
48,12
15,8
67,94
59,44
35,61
57,88
74,72
57,63
18,25
62,86
18,12
6,3
59,92
5,98
84,12
67,55
77,92
43,97
4,38
91,57
67,72
33,60
96,60
25,50
49,6
52,15
69,20
99,53
5,92
88,71
58,4
35,43
2,59
40,19
51,81
74,62
41,1
50,91
32,88
43,38
30,32
23,48
69,44
63,72
9,25
34,3
53,17
31,23
97,61
25,36
4,70
34,55
96,65
18,57
27,95
54,65
87,13
8,51
89,66
89,47
50,72
76,68
61,4
1,96
40,67
3,42
32,12
56,41
92,69
85,2
95,68
33,99
86,69
97,96
36,22
77,73
14,16
42,37
6,77
48,30
80,2
61,26
35,53
97,10
22,96
5,44
40,97
40,11
