100 2741
value,weight
67,100
25,42
11,46
23,94
50,25
31,9
69,76
79,35
79,41
17,98
13,13
21,93
95,83
64,79
54,34
52,81
98,42
39,91
73,64
66,89
11,74
20,35
99,29
37,1
29,60
19,21
7,70
8,93
85,46
37,80
78,52
38,90
9,75
58,73
27,66
98,8
64,89
83,84
30,68
99,81
27,28
99,20
43,17
66,95
87,58
23,2
55,89
63,37
7,84
43,77
54,42
74,100
16,2
51,25
56,37
68,23
89,92
25,73
60,56
32,10
1,48
42,98
54,94
57,77
46,56
24,75
17,17
77,91
4,71
39,67
57,42
42,87
18,14
97,14
41,81
25,38
27,53
23,38
86,13
96,74
54,74
54,36
18,42
16,11
93,20
26,84
41,28
19,47
74,89
97,32
20,100
39,80
33,16
77,63
85,78
47,26
43,13
32,8
95,84
8,6
