95 2439
value,weight
76,29
28,18
72,81
41,79
82,8
61,46
47,57
41,11
70,35
39,21
13,99
74,34
32,66
71,29
26,94
86,13
68,90
75,83
27,48
6,81
5,15
38,87
29,55
19,89
68,27
55,87
83,7
10,56
93,48
68,67
94,30
92,93
60,7
30,70
34,10
34,29
85,51
31,58
77,63
28,25
47,88
48,99
63,78
17,57
97,93
9,55
67,26
2,69
23,3
89,99
39,51
51,17
10,40
25,91
5,59
2,80
52,29
3,30
38,7
86,91
68,36
4,92
92,21
80,34
26,20
50,63
54,100
63,18
39,79
67,98
10,85
94,82
23,17
99,22
5,50
21,38
40,55
56,49
21,90
53,61
75,15
41,54
62,55
41,31
46,1
6,52
44,35
3,36
76,16
100,21
53,57
31,62
36,96
79,13
31,67
