100 2641
value,weight
96,21
5,73
89,19
46,70
45,77
91,73
11,4
96,58
25,73
60,52
18,45
30,81
62,52
41,85
31,91
77,29
87,58
63,65
96,82
43,29
70,7
55,45
2,42
20,66
22,59
25,96
60,90
36,86
36,30
1,71
90,28
8,95
65,59
100,5
24,59
53,85
89,3
43,75
34,7
31,71
40,50
19,93
31,13
71,30
63,76
39,92
1,39
76,68
38,44
94,52
80,7
26,49
39,22
80,75
8,47
89,48
59,94
66,93
42,89
91,62
16,70
98,91
53,58
49,19
74,14
80,27
75,43
32,29
70,38
86,31
54,84
29,4
37,8
5,29
64,58
22,13
19,25
3,36
82,58
41,73
13,100
8,76
35,84
49,33
62,2
86,78
78,61
19,19
41,4
3,19
33,86
70,89
63,31
36,39
38,52
67,84
52,100
58,47
85,62
73,49
