85 1819
value,weight
61,36
32,55
45,75
82,69
26,70
51,17
28,69
90,12
44,13
43,53
8,32
6,88
82,41
82,7
59,3
99,3
25,27
20,28
49,87
8,32
17,55
60,3
82,52
16,58
12,39
4,47
60,4
45,43
11,19
45,38
53,20
60,29
60,65
37,38
45,65
64,86
72,51
34,5
20,29
21,83
22,18
27,62
14,4
87,3
6,11
4,56
12,91
29,2
72,14
51,73
51,31
50,13
49,78
100,8
17,74
33,81
43,2
20,17
2,58
19,73
55,63
61,4
43,38
2,100
53,99
2,2
63,27
24,17
54,25
8,30
28,80
95,1
13,74
87,40
47,32
47,67
65,58
55,77
46,11
92,88
39,65
52,49
73,34
58,93
83,49
