95 2663
value,weight
28,50
77,67
6,96
74,96
99,72
34,21
43,48
94,35
94,42
34,79
65,100
65,32
47,19
97,82
40,86
96,58
83,33
31,43
57,40
12,98
55,99
2,20
32,10
52,27
91,82
25,18
94,32
84,71
98,93
42,28
72,27
8,45
21,37
22,70
58,4
84,98
67,45
87,76
55,69
14,37
39,96
40,70
13,52
69,49
91,43
100,73
87,65
31,55
42,44
10,93
88,75
31,52
1,19
34,49
8,65
61,9
97,95
56,85
31,9
71,77
20,56
7,94
30,15
35,82
27,9
27,69
17,35
61,87
15,72
47,76
98,6
100,39
43,77
9,95
27,91
68,82
51,78
18,82
18,36
13,12
22,77
85,85
57,30
26,86
72,99
72,19
32,33
72,1
61,22
51,60
87,20
88,49
54,98
29,38
80,57
