85 2020
value,weight
1,43
35,13
3,77
5,15
97,96
56,45
35,15
93,82
96,97
50,73
85,14
30,7
92,36
94,4
99,95
44,71
1,77
44,16
38,89
98,37
96,1
77,62
56,31
70,32
84,62
20,93
38,97
75,75
40,4
62,65
4,19
27,59
46,65
3,7
57,74
28,85
72,73
51,48
57,27
38,95
19,91
30,49
87,39
43,20
25,70
40,20
23,8
54,9
33,48
99,29
70,56
44,60
43,69
31,42
42,7
17,44
70,15
89,1
5,55
33,18
26,18
66,22
68,71
70,46
53,64
92,19
57,20
39,71
75,80
76,30
86,49
27,3
6,48
72,78
93,71
26,73
53,76
57,60
5,54
23,3
28,2
27,58
59,31
60,78
14,89
