95 2463
value,weight
3,66
96,28
76,13
6,58
26,69
18,82
27,57
49,44
74,54
23,46
99,83
6,57
44,45
48,19
7,26
36,51
90,88
40,55
10,35
96,45
64,89
7,27
3,54
28,62
9,35
22,52
82,10
34,33
78,76
25,87
58,32
36,71
71,99
21,56
54,98
72,11
8,87
62,50
44,24
34,12
14,6
81,38
43,50
1,31
47,97
74,48
97,45
47,68
81,47
81,35
9,98
28,14
12,8
64,3
65,82
1,4
5,35
79,7
57,49
96,42
75,80
22,100
28,73
26,94
1,21
27,87
42,87
61,21
66,3
39,72
49,60
29,94
48,41
10,89
3,71
17,65
79,100
55,40
96,31
64,8
42,19
7,82
56,24
94,54
23,70
46,17
77,52
48,69
41,78
5,60
81,33
78,87
26,38
27,70
70,44
