95 2345
value,weight
95,74
27,49
10,64
41,97
27,2
72,12
56,86
62,93
1,16
72,3
13,46
72,72
1,67
58,79
40,62
27,98
52,32
69,26
1,27
97,74
41,4
12,4
94,73
12,87
37,64
99,71
17,70
29,66
2,39
6,19
71,20
22,92
24,20
10,34
35,3
8,65
91,12
72,94
78,98
27,91
9,73
38,79
96,61
40,82
10,8
47,56
69,50
50,84
24,39
99,6
88,25
62,45
95,9
86,92
24,71
85,66
86,77
63,25
38,40
6,74
82,22
11,87
10,3
83,15
91,81
13,23
37,53
73,99
75,93
44,55
57,22
94,10
18,29
29,5
18,63
18,98
53,62
9,47
98,99
78,55
26,63
2,76
2,44
35,3
91,5
63,30
53,30
14,30
18,12
61,34
14,6
69,39
20,8
6,39
74,83
