95 2303
value,weight
77,14
62,62
84,54
12,71
35,84
35,83
57,59
65,61
53,29
62,33
50,100
89,12
20,16
26,18
1,3
10,43
89,28
39,80
11,4
89,56
89,11
75,51
2,43
54,49
35,87
86,40
56,59
60,73
89,90
40,31
51,2
85,3
91,47
22,3
40,21
73,66
23,15
45,61
85,55
20,78
60,13
58,89
89,93
87,73
20,28
25,60
45,59
84,7
76,39
25,25
67,51
54,8
51,1
23,14
31,12
60,10
61,13
48,47
94,67
16,91
82,40
1,71
35,61
48,41
67,82
79,17
91,76
93,2
96,33
77,93
19,89
71,93
95,44
5,72
14,20
32,76
28,47
43,56
39,35
38,68
24,52
58,51
83,100
31,33
80,50
69,67
19,96
99,87
34,92
2,19
83,52
3,58
40,13
16,39
88,86
