90 2189
value,weight
69,1
10,98
11,62
49,15
45,33
87,80
30,60
25,84
65,82
41,30
33,58
65,8
55,51
31,66
48,68
85,63
1,28
59,68
17,92
56,67
79,30
14,31
17,42
51,59
26,75
72,71
1,37
90,17
8,88
37,22
90,10
9,69
28,99
57,21
20,17
45,17
54,51
60,1
50,52
16,68
32,7
23,93
56,42
84,25
25,6
51,60
10,39
83,68
3,79
39,30
28,16
79,92
79,37
83,49
2,16
81,93
89,51
19,70
79,36
12,31
6,79
44,7
55,9
22,90
35,30
13,90
23,27
69,91
47,12
5,53
85,13
36,83
82,16
95,94
63,66
28,66
48,28
72,4
25,65
86,90
80,68
30,31
63,22
92,76
85,3
96,10
46,80
31,30
15,98
94,16
