95 2507
value,weight
95,95
62,46
82,61
45,72
46,6
31,25
70,80
49,10
41,28
39,13
25,91
96,20
39,36
1,54
89,31
16,80
42,2
91,74
12,98
4,16
20,46
89,60
72,33
40,30
39,57
68,30
22,50
5,2
18,23
65,53
10,60
80,42
43,69
59,100
12,89
58,40
38,21
76,39
38,5
56,71
97,70
56,25
15,30
30,6
66,3
94,62
28,99
72,86
97,46
97,34
99,51
46,4
68,25
16,54
84,10
59,74
59,95
59,41
42,34
81,25
16,58
20,91
8,63
89,60
84,90
66,38
57,63
12,96
58,62
61,22
41,82
68,92
30,22
98,84
24,98
16,88
81,48
46,77
74,73
26,82
43,40
2,16
15,53
56,97
13,44
50,94
36,85
29,67
2,7
59,60
22,73
98,81
2,88
37,39
30,50
