90 2356
value,weight
93,30
57,38
64,96
21,70
40,57
18,94
86,11
44,47
99,45
22,96
34,92
41,66
3,97
33,59
66,2
12,57
78,57
57,8
94,80
42,83
1,43
76,58
79,46
83,3
89,46
43,51
65,8
28,47
39,96
55,81
90,13
17,72
32,67
61,14
67,7
77,29
71,28
18,62
38,87
57,31
63,13
35,24
37,100
16,8
76,79
78,79
92,65
12,78
43,44
79,75
64,77
3,45
100,45
28,81
43,89
14,15
68,38
59,56
62,65
100,71
100,49
41,71
68,29
93,89
10,8
15,95
62,95
21,46
69,93
17,5
28,89
59,7
12,62
49,57
75,75
7,15
3,16
63,41
43,84
46,19
4,44
55,46
78,9
95,27
76,71
79,13
50,100
82,76
78,34
75,26
