90 2033
value,weight
75,57
62,34
78,33
97,86
43,52
79,22
36,7
24,82
16,93
60,36
22,41
11,30
11,97
47,9
46,67
59,73
6,18
68,22
58,28
20,10
100,40
68,72
93,26
66,49
37,34
67,9
79,21
28,38
9,78
63,44
32,60
39,24
14,41
83,9
6,16
1,55
3,3
18,7
97,81
20,74
17,70
62,68
86,68
88,16
8,17
8,68
17,3
51,77
39,57
51,59
30,75
59,81
18,21
18,25
1,76
64,51
15,37
41,40
51,33
53,77
72,73
30,50
45,91
23,53
57,11
6,98
39,43
16,69
85,26
60,32
67,42
11,28
40,18
35,23
42,30
97,27
1,27
22,12
55,56
70,82
7,44
84,71
30,54
57,84
8,23
9,38
98,33
70,97
9,22
89,12
