85 2342
value,weight
33,73
78,64
99,24
73,88
77,57
99,36
32,24
12,43
31,6
9,58
68,77
12,68
86,41
20,96
25,35
31,90
35,89
60,59
1,47
19,72
57,96
2,56
60,32
76,36
6,99
66,79
22,100
2,35
1,74
13,76
81,83
61,75
41,65
95,74
62,56
15,92
44,35
36,39
58,91
20,19
72,68
44,68
45,67
84,32
58,17
59,98
18,11
19,19
5,60
6,15
10,92
5,25
35,79
7,35
38,85
41,20
12,83
5,44
38,45
51,4
53,36
55,56
5,73
9,51
45,98
41,72
65,30
75,90
70,26
81,91
62,31
4,85
99,61
100,26
14,55
74,83
77,2
88,11
45,60
1,5
55,58
74,23
81,52
18,16
96,68
