100 2599
value,weight
95,88
89,1
61,53
88,57
8,97
42,100
71,84
25,64
29,28
45,99
92,60
81,55
27,82
58,100
14,54
56,12
64,5
66,80
32,18
1,45
91,54
89,59
65,38
8,72
25,65
17,6
23,11
29,39
48,22
75,48
85,66
2,20
22,22
46,4
36,54
42,49
75,42
1,75
23,72
97,42
61,67
98,10
97,86
99,34
96,78
31,99
59,76
6,67
50,88
52,89
93,16
68,18
23,60
8,22
6,27
3,70
8,77
7,47
71,64
97,98
75,95
95,17
73,99
11,99
12,97
64,53
31,15
48,40
1,62
36,50
98,34
72,20
36,69
47,50
8,25
75,18
41,41
57,63
31,86
74,76
61,1
100,86
59,25
45,9
96,83
50,39
33,31
73,7
78,78
67,40
58,44
84,22
30,35
49,88
73,9
18,78
49,62
85,68
58,38
87,11
