95 2379
value,weight
41,21
11,39
50,82
9,37
77,84
98,66
92,17
60,83
23,34
100,59
5,10
15,33
21,92
17,14
99,21
35,81
16,57
1,98
32,83
50,44
55,73
30,97
1,27
48,95
37,91
98,70
96,34
5,60
12,75
60,46
15,90
99,1
33,7
33,18
24,43
5,58
42,18
30,45
75,47
69,6
68,84
66,94
80,37
57,36
92,79
59,41
55,3
100,10
36,14
83,60
9,98
73,3
7,46
93,95
50,73
82,38
54,11
44,7
19,61
19,87
58,60
3,66
8,96
42,8
30,76
23,68
15,88
100,95
17,45
81,83
10,56
55,95
18,16
61,14
3,65
97,17
8,20
42,12
94,85
17,27
24,20
81,64
6,65
9,10
89,26
95,25
93,18
59,63
91,56
75,76
97,13
7,81
79,65
44,14
34,37
