95 2284
value,weight
94,59
50,81
36,74
20,52
89,15
73,20
27,16
21,61
90,79
32,44
93,46
11,36
41,23
26,1
75,91
90,58
77,35
9,99
30,40
90,69
86,31
73,92
35,64
42,32
34,93
65,21
27,16
80,36
78,41
79,68
27,27
17,63
24,96
54,82
36,81
10,3
7,24
39,75
43,98
22,79
97,71
88,60
74,26
38,7
44,23
55,22
30,19
73,10
29,2
33,85
40,16
93,12
24,39
65,78
29,82
94,38
29,61
63,79
93,80
81,18
52,71
17,40
74,97
22,97
26,57
52,3
81,92
77,46
8,2
67,55
84,83
12,76
67,100
55,61
51,2
55,7
9,17
60,51
42,17
45,49
28,31
69,41
41,3
64,23
45,98
8,59
63,84
60,4
75,10
41,50
97,40
28,16
37,49
1,57
63,31
