90 2117
value,weight
47,66
32,39
50,44
53,85
10,5
90,38
32,32
89,70
21,74
59,19
12,23
65,94
29,61
85,33
29,51
72,94
58,13
30,66
78,41
11,50
9,50
75,30
4,86
83,4
12,33
87,35
44,21
73,73
64,55
22,27
65,87
21,62
38,72
52,41
14,61
81,90
46,52
68,5
92,5
31,21
72,1
64,11
97,64
45,61
100,23
4,29
34,54
96,20
81,17
37,18
89,67
100,90
35,28
50,94
1,22
11,76
69,72
50,54
84,5
77,28
62,91
21,40
41,12
32,71
57,59
82,20
51,18
72,16
29,51
11,42
86,78
66,88
28,94
88,99
11,64
54,57
46,13
40,64
45,78
16,68
4,11
14,69
12,32
84,45
35,15
12,95
82,31
92,3
58,24
76,44
