85 2109
value,weight
75,18
32,48
76,92
60,59
19,24
38,94
34,20
20,29
12,58
45,58
98,96
11,12
61,9
36,54
89,46
95,15
54,30
37,77
35,17
77,86
64,25
40,86
78,38
66,92
93,40
67,3
74,12
24,23
33,55
78,61
41,33
14,65
32,7
92,71
2,95
56,64
26,67
96,80
59,52
43,58
43,80
13,90
59,6
17,40
90,100
15,39
22,13
91,91
20,96
41,8
82,96
49,45
55,93
86,54
70,24
33,5
55,61
76,12
41,52
85,83
84,83
23,24
22,12
38,51
45,70
35,47
9,35
78,36
51,13
83,95
29,92
47,71
4,18
63,92
78,97
13,28
99,18
20,26
96,1
10,80
64,72
75,36
93,37
41,22
10,5
