90 2339
value,weight
9,68
100,5
92,53
10,27
63,49
87,49
20,94
63,68
76,3
94,39
21,75
88,25
46,59
92,14
90,1
87,63
22,29
65,42
43,88
28,60
94,60
84,89
37,81
81,33
21,77
6,9
43,37
97,91
87,86
61,63
36,58
90,2
15,18
60,33
15,92
7,65
61,23
27,98
18,74
58,84
68,47
28,42
63,25
18,99
56,27
12,45
83,44
95,53
37,94
82,31
66,99
1,14
34,85
23,77
71,12
30,4
2,74
82,13
29,48
78,19
13,84
7,62
32,70
83,62
26,90
46,95
78,54
54,83
51,70
79,70
50,27
63,18
15,6
6,45
13,47
42,76
52,30
55,89
43,59
77,75
98,11
71,65
28,61
45,48
90,53
96,37
51,21
90,99
50,4
38,31
