90 2236
value,weight
28,52
12,3
5,78
86,84
32,65
46,50
83,87
97,35
42,64
42,5
98,42
20,42
57,94
26,68
86,54
79,57
29,93
23,30
67,67
98,30
94,22
8,39
90,81
38,25
66,62
48,79
85,6
32,6
8,6
90,12
96,47
74,93
34,86
33,41
30,74
47,79
46,27
65,12
44,1
14,11
71,2
10,49
24,80
74,80
75,63
9,69
5,12
95,73
3,10
17,28
56,9
6,92
76,84
94,9
64,97
24,42
57,28
8,56
87,33
36,31
75,81
11,82
52,19
3,93
36,41
30,18
88,8
24,96
24,70
7,29
53,75
93,56
66,6
4,92
59,62
17,43
66,87
2,91
29,38
72,49
55,90
7,31
99,4
47,75
23,26
85,61
24,74
30,36
65,10
16,74
