100 2566
value,weight
39,14
73,1
50,27
29,42
48,64
56,95
66,65
98,44
63,22
61,61
81,15
47,14
6,8
14,26
1,33
91,43
10,16
3,36
14,71
12,82
58,78
28,14
70,6
80,63
92,82
72,31
9,77
97,99
77,25
14,99
27,36
86,11
100,33
100,50
37,61
58,13
4,43
61,23
78,39
53,84
5,68
40,96
11,60
11,44
66,61
83,86
77,26
49,45
93,58
56,64
65,36
14,8
31,4
74,90
83,42
86,59
31,68
21,73
19,30
22,91
32,99
84,78
18,97
50,26
25,83
34,14
100,64
77,63
31,88
11,14
68,54
71,61
72,100
14,25
34,70
70,50
21,51
84,52
17,22
29,99
1,94
83,46
37,18
81,5
70,92
65,87
78,73
91,81
72,24
53,30
81,44
72,78
67,7
55,14
99,80
60,56
30,73
35,53
33,83
69,30
