100 2518
value,weight
38,37
70,96
92,70
94,6
90,100
8,9
23,97
50,14
97,70
56,58
24,11
21,74
22,84
22,20
98,75
80,99
85,73
46,35
27,22
64,90
72,63
80,50
53,74
39,60
93,3
78,36
8,52
33,65
57,61
26,60
86,27
96,83
21,25
15,8
74,37
87,21
39,87
5,18
90,66
81,26
32,17
99,6
31,60
83,57
2,14
12,30
7,93
5,94
93,32
5,39
86,54
99,26
25,17
96,12
8,34
4,66
3,11
89,78
48,92
45,94
25,4
31,72
20,62
40,8
93,62
33,73
97,20
41,63
3,60
62,23
47,21
15,55
81,47
65,97
81,31
80,32
59,60
76,55
72,28
32,36
21,88
81,2
51,46
7,55
6,82
11,64
10,55
12,21
41,45
30,99
60,41
90,10
54,87
97,18
59,66
15,75
84,75
82,97
49,35
70,78
