85 1940
value,weight
60,37
63,5
82,63
66,25
44,24
81,90
63,14
45,41
81,4
97,23
32,13
9,87
99,36
32,27
78,10
62,80
84,79
76,73
84,77
42,28
53,92
44,29
77,93
30,48
39,59
9,69
84,63
36,93
92,100
61,75
38,9
58,31
27,64
14,78
52,33
4,5
48,18
12,64
95,28
37,36
15,13
17,60
82,15
78,95
34,26
38,11
22,1
45,99
61,38
31,90
83,32
12,36
36,6
51,4
37,44
4,81
60,10
77,67
74,14
40,22
87,61
82,38
28,95
89,36
32,71
83,72
81,32
19,15
6,17
78,87
1,3
77,16
50,82
31,26
87,85
13,60
33,42
35,40
95,96
27,65
93,20
27,15
26,15
46,13
68,92
