100 2204
value,weight
89,53
36,53
50,5
84,8
50,81
30,20
3,51
31,97
52,50
56,63
49,88
48,67
6,37
23,58
64,96
80,26
84,52
79,11
27,25
76,2
99,9
43,57
1,39
59,98
84,80
39,31
34,61
90,7
52,14
68,11
78,51
81,81
92,64
46,4
92,21
14,88
49,26
55,99
84,48
38,67
33,38
7,3
22,39
61,100
18,15
99,69
49,54
4,25
91,8
92,48
39,39
37,71
17,96
74,52
55,11
85,45
99,58
98,3
36,79
91,3
73,1
25,56
40,4
8,37
11,82
23,20
22,53
39,82
54,81
81,67
51,14
93,55
42,49
5,12
6,30
71,17
39,1
52,28
53,53
21,67
33,20
56,62
93,36
75,19
53,1
78,1
39,90
28,46
3,20
23,57
51,39
18,92
56,68
36,44
44,46
90,17
72,14
73,100
72,48
3,24
