90 2541
value,weight
36,32
4,89
83,36
18,26
62,89
100,58
31,39
28,47
32,46
97,87
70,37
63,70
28,56
74,72
59,67
65,38
78,69
57,88
57,64
3,100
48,72
69,14
20,81
3,81
50,39
46,84
26,18
56,98
77,40
4,71
50,75
81,24
49,65
100,22
96,47
33,35
23,82
91,96
79,53
74,29
91,45
75,69
57,97
96,16
69,69
62,25
40,44
3,65
10,94
70,62
37,79
75,72
33,69
64,14
61,59
80,4
64,55
13,92
44,20
26,78
67,17
36,59
1,24
1,10
4,28
82,85
99,44
93,36
99,5
99,61
24,77
30,91
32,62
42,96
69,53
49,94
29,60
72,15
59,47
100,69
7,9
73,31
32,50
11,91
18,93
35,7
75,54
37,75
42,83
58,93
