90 2429
value,weight
51,71
31,51
83,27
23,99
26,7
39,70
83,7
6,25
12,87
38,93
1,60
48,42
72,57
54,53
77,85
66,25
39,96
23,85
91,17
55,3
95,92
78,95
72,91
25,93
56,91
20,51
42,50
80,59
26,27
61,56
68,69
81,59
15,74
86,75
2,85
56,88
84,61
9,94
52,83
97,67
7,44
93,89
2,59
85,72
96,31
61,83
31,45
52,36
46,59
91,18
21,82
84,45
10,6
93,15
73,7
9,64
81,1
53,98
29,55
55,54
3,1
83,57
45,72
55,14
67,11
18,94
1,60
80,66
67,66
91,8
56,62
15,87
30,2
25,16
83,74
22,67
37,86
95,18
46,56
98,9
35,78
28,38
62,10
35,64
58,22
10,47
70,23
33,24
65,60
28,84
