95 2385
value,weight
16,63
83,33
76,95
88,33
2,73
85,62
67,90
45,96
71,61
13,51
46,22
76,9
51,48
18,32
79,52
84,71
1,81
94,48
52,95
82,35
72,92
56,42
78,12
99,62
19,9
9,61
49,38
11,15
97,7
20,22
60,13
61,26
63,44
8,23
7,67
82,87
74,98
55,45
16,32
20,90
69,26
38,100
67,47
15,65
20,85
1,51
16,82
51,10
43,41
20,31
22,72
92,4
95,15
32,90
69,59
57,45
5,70
54,61
57,50
47,34
32,11
99,100
100,9
92,6
23,65
33,47
18,41
47,72
95,98
80,33
21,10
75,48
3,51
94,97
36,53
53,22
49,98
51,14
78,77
60,3
65,76
79,30
24,100
55,13
58,63
63,46
67,92
78,73
51,92
5,7
43,57
5,9
30,73
50,2
24,9
