90 2255
value,weight
99,24
79,47
62,78
38,8
46,6
34,59
23,94
39,64
99,23
65,43
20,59
68,30
26,81
9,58
66,66
14,25
82,2
56,15
52,94
99,18
84,8
63,10
31,97
48,82
62,99
87,1
100,71
100,50
5,95
87,43
13,42
31,26
41,4
70,34
72,94
64,32
39,14
61,44
26,8
86,41
96,92
84,85
86,86
39,64
64,100
36,2
62,38
88,82
66,4
69,98
17,95
7,57
36,8
3,13
61,86
74,21
8,71
87,28
71,80
3,69
49,72
14,11
10,77
37,99
75,63
25,13
100,23
5,92
79,49
27,86
78,32
30,24
3,29
22,15
91,55
47,78
99,93
12,15
81,80
30,38
46,54
64,75
32,32
15,48
17,18
23,71
12,40
63,68
44,34
20,59
