90 2438
value,weight
57,26
37,29
68,88
75,83
55,93
66,39
44,15
46,85
96,20
54,58
8,8
5,10
62,40
65,6
13,40
24,60
38,34
55,60
34,94
41,89
74,10
40,37
41,68
64,11
48,63
61,95
59,89
83,82
87,44
46,72
53,13
48,13
31,38
22,85
33,96
9,70
97,18
88,92
100,35
91,57
32,59
62,89
47,15
5,64
13,19
99,69
13,91
47,61
17,95
31,81
88,3
43,53
17,73
90,88
16,74
99,58
65,69
96,69
20,84
91,69
87,14
86,55
90,37
49,68
45,13
84,60
47,83
88,88
33,99
9,57
14,70
46,50
69,47
99,67
75,39
68,43
55,4
25,45
76,74
46,44
100,32
62,54
20,55
30,11
43,26
38,53
56,58
50,92
78,78
80,13
