85 2245
value,weight
49,19
59,48
48,97
22,99
36,82
10,77
82,95
8,86
27,79
57,48
86,84
24,3
16,95
75,8
38,56
38,22
40,75
60,89
81,74
35,64
59,60
79,31
73,88
38,80
75,5
99,68
89,48
52,30
17,1
94,51
79,100
47,95
15,26
80,42
86,5
90,22
77,86
44,28
12,48
86,77
10,41
85,84
5,82
84,71
56,78
78,1
18,4
5,46
37,44
66,67
30,38
10,9
76,88
39,22
35,44
17,7
31,62
79,26
5,87
100,28
81,99
33,7
36,36
46,43
68,83
25,82
44,6
26,16
81,89
100,15
1,63
23,93
52,3
97,80
95,34
9,69
28,24
15,80
91,17
79,88
98,71
36,69
67,34
45,34
97,35
