95 2719
value,weight
77,88
86,21
99,43
67,90
25,39
71,90
27,87
48,7
9,100
89,67
40,72
83,54
85,21
8,18
35,20
95,87
5,45
20,20
46,98
63,99
42,45
67,63
39,42
42,53
39,15
10,77
86,38
99,43
2,5
71,86
46,53
82,62
57,45
83,81
18,29
32,4
8,88
84,31
37,29
34,10
40,41
74,37
74,72
27,73
97,63
21,94
13,75
32,78
59,4
91,85
25,79
23,7
86,80
10,67
75,85
39,81
86,48
52,88
64,89
93,26
6,7
86,30
58,29
73,45
94,71
63,79
63,44
10,97
3,71
98,62
56,23
53,82
73,36
66,37
67,72
97,90
54,55
3,93
75,87
41,90
74,26
73,54
49,66
72,73
74,5
69,90
82,82
97,30
90,29
19,93
29,59
20,83
10,51
51,67
69,94
