100 2343
value,weight
12,63
99,90
18,70
66,36
28,12
56,31
9,81
67,61
62,31
81,5
11,80
87,92
18,15
28,90
86,25
95,72
82,61
42,57
40,81
3,21
41,79
72,80
72,80
26,71
7,87
31,87
78,13
55,26
6,64
31,43
14,24
55,6
74,1
33,6
9,62
43,2
6,80
29,10
20,69
63,37
36,47
100,23
87,70
77,6
10,42
92,66
28,60
13,73
44,12
23,41
18,38
72,28
63,5
2,65
34,38
71,77
82,71
86,25
19,48
37,27
73,29
32,88
12,68
32,3
22,12
6,10
80,6
18,87
1,79
2,85
19,32
60,9
3,57
38,39
5,74
33,74
17,63
97,31
76,70
15,62
38,20
51,20
85,23
67,68
22,21
94,16
11,77
37,44
95,59
83,78
61,18
21,78
4,19
8,7
20,25
74,93
8,89
76,12
93,58
2,20
